1 2.164296
2 0.647407
3 0.423333
4 0.288519
5 0.208222
6 0.161926
7 0.125111
8 0.104037
9 0.085741
10 0.070556
11 0.061074
12 0.056926
13 0.048926
14 0.045444
15 0.042296
16 0.036704
17 0.035074
18 0.033370
19 0.031667
20 0.029593
21 0.028148
22 0.027852
23 0.025926
24 0.026222
25 0.024852
26 0.023259
27 0.023519
28 0.024259
29 0.024037
30 0.021963
31 0.020556
32 0.021074
33 0.022074
34 0.020963
35 0.022815
36 0.022037
37 0.021519
38 0.021185
39 0.019519
40 0.020148
41 0.018963
42 0.017222
43 0.017963
44 0.015296
45 0.015037
46 0.011889
47 0.010074
48 0.007370
49 0.007148
50 0.004370
51 0.002778
52 0.002593
53 0.001259
54 0.000481
55 0.000481
56 0.000185
57 0.000185
58 0.000000
59 0.000000
60 0.000000
61 0.000000
62 0.000000
63 0.000000
