10.000000 1.000000 
-10.000000 -1.000000 
-9.000000 -1.000000 
9.000000 1.000000 
8.000000 1.000000 
-8.000000 -1.000000 
-7.000000 -0.999998 
7.000000 0.999998 
5.000000 0.999909 
-5.000000 -0.999909 
4.000000 0.999329 
-4.000000 -0.999329 
-3.000000 -0.995055 
3.000000 0.995055 
2.000000 0.964028 
-2.000000 -0.964028 
-1.000000 -0.761594 
1.000000 0.761594 
0.900000 0.716298 
-0.900000 -0.716298 
-0.800000 -0.664037 
0.800000 0.664037 
0.700000 0.604368 
-0.700000 -0.604368 
-0.500000 -0.462117 
0.500000 0.462117 
0.400000 0.379949 
-0.400000 -0.379949 
-0.300000 -0.291313 
0.300000 0.291313 
0.200000 0.197375 
-0.200000 -0.197375 
-0.100000 -0.099668 
0.100000 0.099668 
