10.000000 1.000000 
-10.000000 -1.000000 
-9.000000 -1.000000 
9.000000 1.000000 
8.000000 1.000000 
-8.000000 -1.000000 
-7.000000 -1.000000 
7.000000 1.000000 
5.000000 0.997778 
-5.000000 -0.997778 
4.000000 0.997778 
-4.000000 -0.997778 
-3.000000 -0.995556 
3.000000 0.995556 
2.000000 0.953333 
-2.000000 -0.953333 
-1.000000 -0.762222 
1.000000 0.762222 
0.900000 0.700000 
-0.900000 -0.700000 
-0.800000 -0.668889 
0.800000 0.668889 
0.700000 0.580000 
-0.700000 -0.580000 
-0.500000 -0.466667 
0.500000 0.466667 
0.400000 0.420000 
-0.400000 -0.420000 
-0.300000 -0.320000 
0.300000 0.320000 
0.200000 0.184444 
-0.200000 -0.184444 
-0.100000 -0.046667 
0.100000 0.046667 
