-10.000000 -900 
-9.000000 -900 
-8.000000 -900 
-7.000000 -900 
-6.000000 -900 
-5.000000 -898 
-4.000000 -898 
-3.000000 -896 
-2.000000 -858 
-1.000000 -686 
-0.900000 -630 
-0.800000 -602 
-0.700000 -522 
-0.600000 -468 
-0.500000 -420 
-0.400000 -378 
-0.300000 -288 
-0.200000 -166 
-0.100000 -42 
0.100000 42 
0.200000 166 
0.300000 288 
0.400000 378 
0.500000 420 
0.600000 468 
0.700000 522 
0.800000 602 
0.900000 630 
1.000000 686 
2.000000 858 
3.000000 896 
4.000000 898 
5.000000 898 
6.000000 900 
7.000000 900 
8.000000 900 
9.000000 900 
10.000000 900 
